Id Estado;Estado;Material;Tipo material;Texto breve de material;Centro área pl.nec.;Almacén;Ubicación;Caract.planif.nec.;Punto de pedido;Cálculo de tamaño de lote;Stock alm.máx.;Libre utilización;Libre Utilización Área;Stock de seguridad;Stock en Curso;Cantidad Pendiente en SolPed;Grupo de compras;Denominación GrpComp;Valor total;Nombre Fabricante;Numero Pieza de Fabricante;Rubro;SubRubro;Embalar;Peso bruto;Peso neto;Unidad de peso;Volumen;Plazo entrega prev.;Valor libre utilización;Moneda valor libre utilización;Menor a PP;Stock nulo;Mayor a PP;Mayor a Stock Maximo;Menor a PP area;Stock nulo area;Mayor a PP area;Mayor a Stock Maximo area
3;03-MAYOR A PUNTO DE PEDIDO;1003237;ZSTO;FILTRO DE COMBUSTIBLE;U365;0365;;V1;6;HB;9;9;0;0;0;0;F06;FILTRO COMBUSTIBLE;530457,3;CATERPILLA;5000480;FILTROS;CAT 140K;7-PESADO;0,46;0;KG;2904;35;530457,32;;;;1;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003238;ZSTO;FILTRO TRAMPA DE AGUA;U365;0365;;V1;4;HB;6;3;0;0;0;0;F13;FILTRO TRAMPA DE A;284781,21;CATERPILLA //;4367077 // SN40863;FILTROS;CAT 140K;8-VARIOS;0,54;0;KG;3456;20;284781,22;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003241;ZSTO;MANN CF1651;U365;0365;;V1;4;HB;6;1;0;0;0;0;F14;GENERICOS FILTROS;44645,87;MANN //;CF1651 // P750003;FILTROS;VOLVO 330;9-FRAGIL;0,81;0;KG;15606;15;44645,87;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003246;ZSTO;FILTRO DE TANQUE HIDRAULICO;U365;0365;;V1;6;HB;9;5;0;0;0;0;F07;FILTRO FLUIDO HIDR;2236217;REMOLQUES // HIFI FILTE;14896990 // SH 93214;FILTROS;VOLCADORA OMBU;8-VARIOS;0,199;0;KG;807,765;15;2236217;;1;;;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003299;ZSTO;FILTRO RETORNO TANQUE HIDRAULICO;U365;0365;;V1;3;HB;5;5;0;0;0;0;F07;FILTRO FLUIDO HIDR;74030;UFI FILTER // DONALDSON;ESE11NCC // P565243;FILTROS;VOLCADORA BACO;8-VARIOS;0,526;0;KG;1359,822;20;147309,65;;;;1;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003300;ZSTO;FILTRO DOSIFICACION DE UREA (COLADOR);U365;0365;;V1;8;HB;14;5;0;0;0;0;F09;FILTRO DE UREA;120310;VOLVO CONS;21954674;FILTROS;VOLVO 460 FMX;9-FRAGIL;0,01;0;KG;90;20;120310,01;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003301;ZSTO;FILTRO DE TANQUE;U365;0365;;V1;12;HB;20;6;0;0;0;0;F06;FILTRO COMBUSTIBLE;383506,02;VOLVO CONS // VOLVO CONS;21516229 // 23381562;FILTROS;VOLVO 460 FMX;9-FRAGIL;0,1;0;KG;735;20;383505,99;;1;;;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003302;ZSTO;FILTRO ACEITE CAJA DE CAMBIO;U365;0365;;V1;11;HB;19;11;0;0;0;0;F03;FILTRO ACEITE;388722,73;VOLVO CONS // VOLVO CONS;20779040 // 24283117;FILTROS;VOLVO 460 FMX;8-VARIOS;0,09;0;KG;784;15;388722,7;;;;1;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003316;ZSTO;FILTRO TANQUE HIDRAULICO;U365;0365;;V1;2;HB;3;2;0;0;0;0;F07;FILTRO FLUIDO HIDR;340325,1;VOLVO CONS // VOLVO CONS;VOE14530989 // VOE14531154;FILTROS;VOLVO EC 480D;8-VARIOS;1,338;0;KG;6355;15;340325,09;;;;1;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003334;ZSTO;FILTRO ACEITE F100 ELECTRONICA;U365;0365;;V1;2;HB;3;2;0;0;0;0;F03;FILTRO ACEITE;58792,66;FLEETGUARD // No aplica // //;LF16015 // P550011 // W950/26 // P551100.;FILTROS;F-100;7-PESADO;0,72;0;KG;1458;15;58792,66;;;;1;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003341;ZSTO;FILTRO SECADOR AIRE;U365;0365;;V1;2;HB;3;2;0;0;0;0;F11;FILTRO SECADOR DE;99238;WABCO // // FLEETGUARD // HENGST //;4324100202 // P781466 // AF27817 // T250W // TB1374X;FILTROS;VW (WACO);7-PESADO;2,66;0;KG;3570;15;99238;;;;1;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003348;ZSTO;FILTRO ACEITE GE.AMAN (BAJO);U365;0365;;V1;2;HB;3;1;0;0;0;0;F03;FILTRO ACEITE;15200;FLEETGUARD //;LF699 // OB1028;FILTROS;AMAN;8-VARIOS;0;0;KG;0;15;15200;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003373;ZSTO;FILTROAIREACONDCABINAEXTERIORINTERIOR;U365;0365;;V1;9;HB;16;5;0;0;0;0;F10;FILTRO HVAC;173753,7;VOLVO CONS;21758906;FILTROS;VOLVO FM460;9-FRAGIL;0,22;0;KG;2420;15;173753,69;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1003393;ZSTO;ORING PARA TAPA BLOW BY;U365;0365;;V1;2;HB;2;6;0;0;0;0;C29;FILTROS/RESPUESTOS;185786,76;CNH INDUST;2996234;REPUESTOS;IVECO;9-FRAGIL;0,02;0;KG;0;15;185786,77;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1003534;ZSTO;TUERCA DE RUEDA - IVECO ASTRA;U365;0365;;V1;17;HB;30;57;0;0;0;0;C03;EQUIPOS;518971,32;CNH // CNH INDUST;41031725 // 5801644126;REPUESTOS;CAMIONES;7-PESADO;0,14;0;KG;50,625;15;518971,59;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1003650;ZSTO;DISCOS DE FRENOS;U365;0365;;RE;2;HB;3;5;0;0;0;0;C29;FILTROS/RESPUESTOS;682835,85;TOYOTA ARG // TOYOTA ARG;435120K150 // 43512-0K110;REPUESTOS;HILUX 2019;7-PESADO;9,685;0;KG;13690;15;682835,86;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1003651;ZSTO;PASTILLAS DE FRENO;U365;0365;;RE;1;HB;2;8;0;0;0;0;C29;FILTROS/RESPUESTOS;479829,04;TOYOTA ARG;044650K401;REPUESTOS;HILUX 2019;7-PESADO;1,94;0;KG;784;15;479829;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1003718;ZSTO;BULON DE CUCHILLAS LATERALES M.;U365;0365;;V1;34;HB;60;79;0;0;0;0;G05;AJUSTE;152421,81;CATERPILLA;1J6762;REPUESTOS;CAT 140K;7-PESADO;0,18;0;KG;56,549;15;152421,81;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003724;ZSTO;AMORTIGUADOR TRASERO DERECHO;U365;0365;;RE;1;HB;2;1;0;0;0;0;C29;FILTROS/RESPUESTOS;50132,23;TOYOTA ARG // TOYOTA ARG;485318Z021 // 485318Z019;REPUESTOS;HILUX 2017;7-PESADO;2,435;0;KG;4470;15;50132,23;;;;1;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003725;ZSTO;AMORTIGUADOR TRASERO IZQUIERDO;U365;0365;;RE;1;HB;2;1;0;0;0;0;C29;FILTROS/RESPUESTOS;50132,23;TOYOTA ARG;4854109361;REPUESTOS;HILUX 2017;7-PESADO;2,348;0;KG;4162,5;15;50132,23;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1003856;ZSTO;TRABA ESC.;U365;0365;;V1;16;HB;27;38;0;0;0;0;C29;FILTROS/RESPUESTOS;278866,8;CATERPILLA;5K1459;REPUESTOS;CAT 140K;7-PESADO;0,3;0;KG;55;30;344866,8;;;;;1;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003904;ZSTO;SUPLEMENTO GUIA;U365;0365;;V1;5;HB;8;3;0;0;0;0;C29;FILTROS/RESPUESTOS;162029,1;CATERPILLA // CATERPILLA //;5T8366 // 4461524 // 4461524;REPUESTOS;CAT 140H;7-PESADO;0,89;0;KG;300;25;162029,11;;1;;;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003905;ZSTO;SUPLEMENTO CIRC.;U365;0365;;V1;13;HB;22;21;0;0;0;0;C29;FILTROS/RESPUESTOS;50737,8;CATERPILLA //;1289654 // 3807417;REPUESTOS;CAT 140H;8-VARIOS;0,12;0;KG;216;20;101497,75;;;;1;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003953;ZSTO;BATERIA 12V 75AMP;U365;0365;;RE;5;HB;8;4;0;0;0;0;C03;EQUIPOS;550701,48;MOURA;M30LD;REPUESTOS;hilux 2017 en adelante;7-PESADO;16,5;0;KG;9044;15;550701,49;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003954;ZSTO;BATERIA 12V 180AMP;U365;0365;;RE;5;HB;8;2;0;0;0;0;C29;FILTROS/RESPUESTOS;443438,04;;25 PLACAS POR ELEMENTO;REPUESTOS;MAQUINARIA PESADA;7-PESADO;43;0;KG;23126,475;15;443438,03;;1;;;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1003957;ZSTO;BATERIA 12V 110 AMP  318X162X220;U365;0365;;RE;7;HB;11;7;0;0;0;0;C29;FILTROS/RESPUESTOS;1382800,72;MOURA;ME100HA;REPUESTOS;BOMAG;7-PESADO;24,5;0;KG;11781;15;1382800,75;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004006;ZSTO;BULON DE CUCHILLA;U365;0365;;V1;21;HB;36;112;0;0;0;0;G05;AJUSTE;945227,36;JOHN DEERE // No aplica // CATERPILLA;09H1759 // 09H1776 // 4F3656;DESGASTE;JD 310J;7-PESADO;0,91;0;KG;38,8;15;945227,64;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004009;ZSTO;LAMPARA 12V-10W X UN;U365;0365;;V1;5;HB;8;12;0;0;0;0;C29;FILTROS/RESPUESTOS;3372;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;10,996;15;3372;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004010;ZSTO;LAMPARA 12V-10W TUBULAR X UN;U365;0365;;V1;5;HB;8;18;0;0;0;0;C29;FILTROS/RESPUESTOS;7433,28;;SV85;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,02;0;KG;3,534;15;7433,28;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004011;ZSTO;LAMPARA 12V-5W S CULOTE X UN;U365;0365;;V1;5;HB;8;19;0;0;0;0;C03;EQUIPOS;3542,17;;PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,257;15;3542,17;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004012;ZSTO;LAMPARA 12V-5W C CULOTE X UN;U365;0365;;V1;5;HB;8;33;0;0;0;0;C29;FILTROS/RESPUESTOS;9136,38;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;10,996;15;9136,38;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004013;ZSTO;LAMPARA 12V-5W TUBULAR X UN;U365;0365;;V1;5;HB;8;46;0;0;0;0;C29;FILTROS/RESPUESTOS;14073,7;;C5W;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;2,985;15;14073,7;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004014;ZSTO;LAMPARA 12V-H7 55W X UN;U365;0365;;V1;9;HB;16;17;0;0;0;0;C03;EQUIPOS;27749,8;;PX26D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,015;0;KG;63,525;15;113700,2;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004015;ZSTO;LAMPARA 12V-H3 55W X UN;U365;0365;;V1;9;HB;16;9;0;0;0;0;C03;EQUIPOS;11831,58;;PK22S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;40,625;15;11831,58;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004016;ZSTO;LAMPARA 12V-H1 55W X UN;U365;0365;;V1;5;HB;8;50;0;0;0;0;C29;FILTROS/RESPUESTOS;71706,5;;P145S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;32,5;15;71706,5;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004018;ZSTO;LAMPARA 12V-4W X UN;U365;0365;;V1;5;HB;8;18;0;0;0;0;C29;FILTROS/RESPUESTOS;4388,58;;BA9S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,964;15;4388,58;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004019;ZSTO;LAMPARA 12V-21 4W X UN;U365;0365;;V1;5;HB;8;19;0;0;0;0;C29;FILTROS/RESPUESTOS;12534,3;;BAZ15d;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;22,089;15;12534,3;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004020;ZSTO;LAMPARA 12V-H4 P43T X UN;U365;0365;;V1;5;HB;8;8;0;0;0;0;C29;FILTROS/RESPUESTOS;3621,76;;P43T38;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,03;0;KG;154,63;15;3621,74;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004021;ZSTO;LAMPARA 12V-H4 P45T X UN;U365;0365;;V1;5;HB;8;28;0;0;0;0;C29;FILTROS/RESPUESTOS;85618,4;;P45T41;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,035;0;KG;154,63;15;85618,4;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004022;ZSTO;LAMPARA 12V-21 5W X UN;U365;0365;;V1;5;HB;8;20;0;0;0;0;C03;EQUIPOS;8099,2;;PATADESPBAY15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;22,089;15;8099,2;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004023;ZSTO;LAMPARA 12V-21 5 X UN;U365;0365;;V1;5;HB;8;40;0;0;0;0;C29;FILTROS/RESPUESTOS;24720;;PATAPAREJABA15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,05;0;KG;22,089;15;24720;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004024;ZSTO;LAMPARA 12V-21W X UN;U365;0365;;V1;5;HB;8;58;0;0;0;0;C29;FILTROS/RESPUESTOS;21570,2;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;22,089;15;21570,2;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004025;ZSTO;LAMPARA 12V-1,2W S CULOTE X UN;U365;0365;;V1;5;HB;8;29;0;0;0;0;C03;EQUIPOS;6388,7;;PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;0,393;15;6388,7;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004026;ZSTO;LAMPARA 12V-27 7W E1 2HB X UN;U365;0365;;V1;5;HB;8;27;0;0;0;0;C29;FILTROS/RESPUESTOS;40688,19;;SYL3157;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;24,544;15;40688,19;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004027;ZSTO;LAMPARA 12V-21W AMBAR X UN;U365;0365;;V1;5;HB;8;39;0;0;0;0;C29;FILTROS/RESPUESTOS;20805,96;;BAU15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;22,089;15;32376,21;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004028;ZSTO;LAMPARA 12V-16W S CULOTE X UN;U365;0365;;V1;5;HB;8;20;0;0;0;0;C29;FILTROS/RESPUESTOS;10743,8;;W16W;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;6,185;15;10743,8;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004029;ZSTO;LAMPARA 12V-1,2W C PORTALAMPARA X UN;U365;0365;;V1;5;HB;8;25;0;0;0;0;C29;FILTROS/RESPUESTOS;24793,5;;BAX10S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,571;15;24793,5;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004031;ZSTO;LAMPARA 24V-21 5W PATA PAREJ. X UN;U365;0365;;V1;5;HB;8;32;0;0;0;0;C29;FILTROS/RESPUESTOS;13388,49;;BA15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;22,089;15;22272,79;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004032;ZSTO;LAMPARA 24V-21 5W PATA DESP. X UN;U365;0365;;V1;5;HB;8;35;0;0;0;0;C29;FILTROS/RESPUESTOS;13500;;;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,009;0;KG;28,125;15;23004,15;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004033;ZSTO;LAMPARA 24V-5W C CULOTE X UN;U365;0365;;V1;5;HB;8;10;0;0;0;0;C29;FILTROS/RESPUESTOS;3062,3;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,004;0;KG;12;15;3062,3;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004034;ZSTO;LAMPARA 24V-1.2W C PORTA LAMPARA X UN;U365;0365;;V1;5;HB;8;13;0;0;0;0;C29;FILTROS/RESPUESTOS;8528,96;;B85D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;2,262;15;18446,31;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004035;ZSTO;LAMPARA 24V-5W TUBULAR XUN;U365;0365;;V1;5;HB;8;37;0;0;0;0;C29;FILTROS/RESPUESTOS;11625,92;;;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;4,911;15;18650,72;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004036;ZSTO;LAMPARA 24V-1.2W S CULOTE X UN;U365;0365;;V1;5;HB;8;12;0;0;0;0;C03;EQUIPOS;2260,44;;BAY15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;0,163;15;8045,53;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004037;ZSTO;LAMPARA 24V-4W X UN;U365;0365;;V1;5;HB;8;12;0;0;0;0;C29;FILTROS/RESPUESTOS;4702,53;;BA9S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,964;15;13380,24;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004038;ZSTO;LAMPARA 24V-21W P PAREJA XUN;U365;0365;;V1;5;HB;8;10;0;0;0;0;C29;FILTROS/RESPUESTOS;4091,1;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,008;0;KG;2,454;15;4091,1;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004039;ZSTO;LAMPARA 24V-H1 70W X UN;U365;0365;;V1;5;HB;8;40;0;0;0;0;C29;FILTROS/RESPUESTOS;65454,8;;P145S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;40,625;15;65454,8;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004040;ZSTO;LAMPARA 24V-H3 70W X UN;U365;0365;;V1;9;HB;16;30;0;0;0;0;C29;FILTROS/RESPUESTOS;0;;PK22S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,007;0;KG;35;15;238016,4;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004041;ZSTO;LAMPARA 24V-75 70W P45T X UN;U365;0365;;V1;5;HB;8;23;0;0;0;0;C29;FILTROS/RESPUESTOS;94509,99;;P45T41;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,03;0;KG;154,63;15;94509,99;;;;;1;;;;
2;02-MENOR A PUNTO DE PEDIDO;1004042;ZSTO;LAMPARA 24V-H7 70W X UN;U365;0365;;V1;9;HB;16;6;0;0;0;0;C29;FILTROS/RESPUESTOS;25289,26;;PX26D-PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,014;0;KG;73,5;15;66611,54;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1004043;ZSTO;LAMPARA 24V-75 70W P43T X UN;U365;0365;;V1;5;HB;8;24;0;0;0;0;C29;FILTROS/RESPUESTOS;78347,28;;P43T38;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,03;0;KG;141,75;15;78347,28;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004046;ZSTO;BATERIA 12V 200 AMP;U365;0365;;RE;3;HB;5;3;0;0;0;0;C29;FILTROS/RESPUESTOS;1541860,2;LEVAS BOSC // VOLVO CONS // LEVAS BOSC // LEVAS BOSC;4180E12VOL180AH1390 // 22813727 // BAT BOSCH S4200E // S5X 220E BOSCH;REPUESTOS;VOLVO FMX HID VOLCADORA;7-PESADO;58,5;0;KG;26574;15;1541860,2;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004051;ZSTO;ARANDELA P 1D-4635 4J-9208 X UN;U365;0365;;V1;8;HB;13;26;0;0;0;0;C29;FILTROS/RESPUESTOS;192422,36;CATERPILLA;3K5234;REPUESTOS;CAT 324/330;8-VARIOS;0,055;0;KG;8,675;15;192422,24;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004163;ZSTO;ORING DE BALDE;U365;0365;;V1;4;HB;6;6;0;0;0;0;C29;FILTROS/RESPUESTOS;42144,18;CATERPILLA;3678467;REPUESTOS;CAT 320;8-VARIOS;0,046;0;KG;201,062;30;42144,19;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004264;ZSTO;BULON DE RUEDA;U365;0365;;V1;17;HB;30;93;0;0;0;0;C29;FILTROS/RESPUESTOS;2705812,68;VOLVO CONS //;21147687 // 24076067;REPUESTOS;VOLVO 460 FMX;7-PESADO;0,444;0;KG;118,279;15;2705813,03;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004317;ZSTO;ACEITE CAJA DE CAMBIOS x 205LTS;U365;0365;;RE;1;HB;2;2;0;0;0;0;L01;ACEITES;11355525,72;VOLVO CONS // //;97307//85136284 // 97315 // TRAXIUM GEAR 8 75W80;LUBRICANTES;VOLVO;2-TACHO;180;0;KG;235025,86;15;11355525,72;;;;1;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1004667;ZSTO;MAMELUCO DESC. MICROPERFORADO T.XXL X UN;U365;0365;;V1;178;HB;313;127;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;0;;;OBSOLETO;INDUMENTARIA;8-VARIOS;0;0;KG;0;15;473654,1;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1004687;ZSTO;TUERCA DE RUEDA VOLVO;U365;0365;;V1;17;HB;30;47;0;0;0;0;C29;FILTROS/RESPUESTOS;1266444,61;VOLVO CONS;21303956;REPUESTOS;VOLVO 460 FMX;7-PESADO;0,173;0;KG;4768,875;15;1266444,73;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1013522;ZSCD;ACEITE DIFERENCIALES VOLVO97312 x 205LTS;U365;0365;;V1;1;HB;2;1;0;0;0;0;C29;FILTROS/RESPUESTOS;4838524,76;SHELL PLC.;SPIRAX S6 GXME 75W90;LUBRICANTES;LUBRICANTES;?;0;0;KG;0;15;4838524,76;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1013523;ZSCD;"ACEITE ISO&#160; HIDRAULICO BP32 x 205L";U365;0365;;V1;1;HB;2;3;0;0;0;0;C29;FILTROS/RESPUESTOS;0;;;LUBRICANTES;?;?;220;0;KG;232385,12;15;1094056,25;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1013535;ZSCD;CUBIERTA 295/80 R22.5 FG85/FG01 DELANT;U365;0365;;V1;2;HB;3;5;0;0;0;0;C21;COMBUSTIBLE;1524156,18;;;CUBIERTAS;AUTOMOTOR;?;0;0;KG;0;15;2167131,38;;;;;1;;;;
2;02-MENOR A PUNTO DE PEDIDO;1015782;ZSSD;CINTA REFLECTIVA BLANCA X MTS;U365;0365;;V1;356;HB;627;105;0;0;0;0;C27;FERRETERIA MR01;0;;;SEGURIDAD;SEÑALIZACION;?;0;0;KG;0;15;730359;;1;;;;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1015787;ZSSD;DESODORANTE EN AEROSOL X UN;U365;0365;;V1;9;HB;16;11;0;0;0;0;C17;INSUMOS A;0;;;LIMPIEZA;INSUMO;?;0;0;KG;0;15;25605,41;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1015789;ZSSD;DETERGENTE X 5 LTS;U365;0365;;V1;2;HB;3;4;0;0;0;0;C17;INSUMOS A;0;;;LIMPIEZA;LIMPIEZA /SEGURIDAD;?;0;0;KG;0;15;19752,07;;;;;1;;;;
2;02-MENOR A PUNTO DE PEDIDO;1015800;ZSSD;GUANTE VAQUETA MEDIO PASEO FORRADO X PAR;U365;0365;;V1;196;HB;345;157;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;0;;MÚLT. 12U;SEGURIDAD;GUANTE;?;0;0;KG;0;15;515350,22;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1015809;ZSSD;LIMPIA VIDRIOS X 5 LTS;U365;0365;;V1;4;HB;6;10;0;0;0;0;C17;INSUMOS A;0;;;LIMPIEZA;INSUMOS;?;0;0;KG;0;15;57843;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1015810;ZSSD;LIMPIACONTACTO EN AEROSOL X UN;U365;0365;;V1;6;HB;9;9;0;0;0;0;C27;FERRETERIA MR01;0;;;LIMPIEZA;LIMPIEZA /SEGURIDAD;?;0;0;KG;0;15;77328;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1015811;ZSSD;LIMPIAMANOS EN GEL P/MECÁNICO X UN;U365;0365;;V1;6;HB;9;20;0;0;0;0;C17;INSUMOS A;41769;;;LIMPIEZA;?;?;0;0;KG;0;15;288983,88;;;;;1;;;;
2;02-MENOR A PUNTO DE PEDIDO;1015925;ZSCD;KRIOX 3 - REFRIGERANTE ANTICONG. X20 LT;U365;0365;;V1;13;HB;22;3;0;0;0;0;C29;FILTROS/RESPUESTOS;0;;;INSUMOS;?;?;0;0;KG;0;15;322227,27;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1015963;ZSCD;ANTEOJO LIBUS ECOLINE GRIS HC;U365;0365;;V1;196;HB;345;438;0;0;0;0;C28;SEGURIDAD/ROPA/EPP;0;;MÚLT. 10U;SEGURIDAD;EPP;?;0;0;KG;0;15;515029,2;;;;;1;;;;
